customer_lifetime_value,income,monthly_premium_auto,months_since_last_claim,months_since_policy_inception,number_of_open_complaints,number_of_policies,total_claim_amount
4996.564694,25915,64,13,62,0,7,317.979988
8658.863813,62464,109,23,45,0,4,400.181882
6176.700392,49529,78,4,78,0,3,234.723464
2867.312197,23376,78,19,18,0,1,374.4
2821.448707,0,81,21,78,0,1,583.2
2843.557702,67952,71,16,0,0,1,167.405624
11790.49617,25251,66,13,43,0,2,316.8
7785.666532,20497,65,17,94,0,2,425.358596
4810.97858,24711,122,31,93,0,1,259.998169
14635.45158,0,139,5,56,0,2,667.2
5304.541694,0,74,18,29,0,8,532.8
3207.468733,24695,82,0,88,0,1,393.6
8697.787865,26287,111,6,11,0,8,279.378884
8029.715047,76081,68,14,3,0,2,384.210821
4763.327142,14957,66,24,68,0,8,316.8
4257.477861,49853,109,17,47,0,1,679.534284
2593.818427,43626,67,9,80,0,1,321.6
2466.581354,0,70,6,18,0,1,504.0
7933.820656,76505,65,32,89,0,2,144.051716
7412.029748,52497,63,22,46,0,2,302.4
7249.065093,37751,93,15,42,0,3,56.692777
8692.282356,31986,111,13,83,0,6,532.8
9799.175061,22166,126,10,22,0,6,604.8
2628.657528,83838,65,1,74,0,1,281.405931
5245.683756,46061,65,23,95,0,3,21.612658
8092.87696,50825,102,3,46,0,3,369.614729
2719.506996,14030,72,11,3,0,1,345.6
5408.892351,20472,139,34,61,0,1,667.2
3768.371028,85751,93,6,3,0,1,391.210704
3887.324208,96335,97,7,43,0,1,161.388136
4900.336708,0,66,35,75,0,4,316.8
5278.6471,29899,66,21,31,0,3,419.302975
4821.986443,0,136,28,87,0,1,652.8
8044.872393,71391,67,29,39,0,2,284.000172
12157.32992,57449,103,6,28,0,2,494.4
5338.525632,48696,66,21,31,0,6,48.762193
2878.766728,79189,71,11,79,0,1,56.092247
3440.361969,23870,91,4,92,0,1,500.577875
2544.337548,41059,64,6,12,0,1,151.670029
3336.219942,19447,89,6,6,0,1,640.8
4817.992644,38157,61,2,39,0,4,81.53233
13727.79972,0,126,12,4,0,2,604.8
4996.545123,99761,63,0,73,0,3,452.246664
5632.613078,51721,139,18,98,0,1,625.282599
3884.8552,0,114,35,9,0,1,851.031598
2565.124294,68321,66,31,44,0,1,198.263056
15487.44072,69161,129,24,50,0,2,441.138769
8639.088723,62082,72,15,57,0,2,91.036967
9806.215757,0,87,15,26,0,2,626.4
12472.1199,36551,107,12,25,0,2,53.837271
5794.565797,70524,73,18,5,0,4,350.4
2619.027206,60477,65,12,38,0,1,139.841411
3731.504584,0,96,31,34,0,1,460.8
5421.018201,40376,69,16,46,0,8,427.874055
7292.913911,0,98,3,70,0,8,470.4
5357.75893,0,82,7,77,0,7,393.6
5192.355227,23059,66,22,55,0,3,372.430947
7116.549068,0,66,5,46,0,2,316.8
2592.928283,57563,66,7,61,0,1,316.8
5340.810309,0,72,1,73,0,6,345.6
2449.31771,47122,62,6,77,0,1,297.6
5272.703428,60260,66,14,84,0,3,328.366827
8672.814261,0,125,8,61,0,3,600.0
2999.338779,28564,76,17,44,0,1,364.8
3834.735196,41341,99,4,64,0,1,240.24432
7950.570995,70610,99,2,11,0,3,240.977382
9935.165983,34831,124,4,34,0,3,595.2
8092.87696,50825,102,3,46,0,3,369.614729
5539.349243,80727,68,15,43,0,4,98.71658
9628.702696,71269,80,28,85,0,2,350.689559
5827.483965,45794,74,3,38,0,5,449.63005
4807.846463,99874,119,7,42,0,1,307.639408
2582.408525,76731,64,2,68,0,1,201.455005
4475.161898,73019,112,21,40,0,1,537.6
2399.045522,19112,62,30,32,0,1,259.006614
2378.090679,0,70,35,74,0,1,734.072654
3919.366722,66676,97,0,40,0,1,558.099357
8274.145703,69011,70,3,52,0,2,336.0
9538.770856,0,85,7,6,0,2,58.714775
5331.823882,0,71,31,70,0,3,340.8
4531.675269,0,126,19,39,0,1,907.2
3834.210713,0,112,13,13,0,1,806.4
2726.797356,31385,69,31,5,0,1,68.193193
8238.45802,68261,102,11,81,0,4,84.097896
5595.761077,68004,72,6,14,0,3,416.344082
2682.704812,63471,67,0,71,0,1,387.71779
3033.407812,27369,77,13,40,0,1,331.94306
4862.908979,36839,61,22,93,0,3,152.496995
12655.52878,26149,157,2,17,0,7,753.6
8556.58016,52440,109,27,58,0,3,371.206205
12880.74907,24571,109,21,22,0,2,523.2
3049.837544,0,90,14,36,0,1,432.0
5248.978048,0,72,0,45,0,4,216.700125
14267.93156,17157,123,33,15,0,2,770.746666
5325.724541,0,73,17,44,0,7,496.474767
3034.771777,17308,82,10,86,0,1,874.324338
8329.039004,0,118,18,9,0,3,849.6
2616.613903,72302,66,6,27,0,1,316.8
2574.020376,34990,65,23,73,0,1,42.689135
4004.5513,0,107,21,65,0,1,513.6
2839.013244,0,81,22,26,0,1,388.8
1994.774936,0,61,18,96,0,1,393.215919
11944.40399,33760,102,24,11,0,2,123.491865
6466.304259,0,90,3,76,0,7,144.776935
6746.434272,70328,84,11,32,0,6,293.227028
3561.035706,0,99,35,15,0,1,712.8
3939.00637,60021,99,12,28,0,1,882.871945
4502.980016,0,64,29,72,0,6,307.2
8294.968932,78189,103,10,10,0,5,99.143241
2393.915369,0,70,24,10,0,1,425.266308
2458.746211,0,70,20,44,0,1,504.0
8728.456239,0,124,23,30,0,7,473.469932
2813.50617,50397,70,34,77,0,1,350.65008
2996.889929,51199,74,19,52,0,1,355.2
8368.875358,23879,107,13,57,0,3,635.64283
4626.801093,79487,114,20,87,0,1,547.2
7516.786075,0,106,7,39,0,6,850.593038
3644.833554,82477,90,1,69,0,1,432.0
11981.98481,21514,62,0,59,0,2,257.248789
2601.810999,57231,65,35,37,0,1,305.117221
5388.023812,48895,68,16,27,0,7,325.009146
3705.291862,84493,92,29,19,0,1,441.6
2703.266928,0,71,6,46,0,1,497.392925
2511.697993,14906,66,31,0,0,1,421.632668
15120.21281,20656,130,15,5,0,2,706.114237
2308.692609,0,64,33,98,0,1,431.768752
5639.941974,73168,70,21,50,0,3,425.800112
4715.285559,0,64,28,43,0,7,345.345026
2742.797845,32437,69,25,96,0,1,331.2
3808.122147,94903,94,3,38,0,1,451.2
4692.048347,82534,118,15,56,0,1,4.23752
9800.33636,32245,124,4,58,0,8,257.502471
9705.30895,79157,61,25,45,0,2,117.781906
4253.283113,0,62,13,8,0,5,446.4
3567.503755,0,102,28,11,0,1,660.430456
5153.91989,0,74,22,50,0,3,532.8
2829.312319,25860,72,12,46,0,1,345.6
3221.788294,77882,79,17,36,0,1,379.2
10972.06778,24164,137,2,40,0,5,657.6
2430.959055,0,70,29,30,0,1,341.329847
6388.21126,26436,83,0,10,0,5,398.4
7714.60093,13154,102,0,42,0,4,489.6
2704.537211,24173,70,16,96,0,1,181.468292
2495.464753,26689,64,34,23,0,1,424.711758
2498.35063,31357,63,2,88,0,1,2.016239
5137.349322,93872,64,23,6,0,6,206.495442
5394.913017,29853,69,8,36,0,6,76.586018
7341.741414,88049,92,5,38,0,8,567.065802
4791.081559,29111,63,3,65,0,5,302.4
2147.656911,0,62,32,45,0,1,297.6
3157.742637,58248,80,17,1,0,1,134.371323
10839.50749,26367,139,7,26,0,3,105.991559
3576.705025,24959,89,19,13,0,1,640.8
10845.74473,27279,137,30,77,0,5,770.227699
2656.99458,57117,67,6,29,0,1,321.6
6883.665071,64600,86,22,30,0,3,168.28738
3659.18314,0,106,34,39,0,1,763.2
2577.514741,49467,65,1,96,0,1,413.695258
8092.87696,50825,102,3,46,0,3,369.614729
2691.217074,82108,67,17,63,0,1,52.804096
5218.343293,85721,65,12,45,0,5,312.0
8267.848845,59597,69,6,59,0,2,222.791933
2594.809242,0,73,8,34,0,1,350.4
8646.504109,64125,108,3,44,0,3,369.818708
2814.2088,94304,71,31,41,0,1,182.815897
2506.263939,17193,66,4,3,0,1,316.8
4424.579094,37800,112,0,77,0,1,662.715218
9555.169159,96269,118,2,52,0,8,58.776508
13869.92705,28432,118,1,59,0,2,612.300581
8841.77038,0,118,12,45,0,3,566.4
8836.030712,63909,112,24,50,0,8,206.911942
9233.19066,42600,115,10,78,0,3,660.136987
5229.986897,18129,69,21,56,0,5,364.695093
7531.033623,0,71,10,44,0,2,511.2
8024.508444,95191,101,6,15,0,3,316.111035
16261.16768,41671,136,15,30,0,2,570.388228
8022.686194,53231,101,23,26,0,3,484.8
2640.316068,77299,66,11,71,0,1,151.872106
5266.420543,93348,65,23,50,0,8,108.567965
8935.03414,39910,112,16,4,0,5,561.499579
3226.850118,83252,80,4,98,0,1,384.0
7492.162376,31723,62,23,53,0,2,242.628654
4328.864771,24711,62,15,11,0,6,362.989533
9587.586583,84539,119,10,71,0,4,65.428481
7897.015071,0,72,8,54,0,2,518.4
9816.528302,37256,62,15,7,0,2,128.969729
5295.625697,0,74,19,71,0,3,532.8
7858.047444,20532,67,20,68,0,2,282.657499
2397.536652,0,66,23,1,0,1,596.494439
5980.846151,22946,76,18,72,0,8,377.350433
9403.962744,79440,117,11,19,0,8,500.638118
2618.80573,0,74,2,51,0,1,470.956628
8139.996817,0,108,10,42,0,6,518.4
5227.570224,70988,65,3,82,0,7,312.0
2677.223462,56536,67,10,63,0,1,301.891189
2685.738737,45754,69,34,88,0,1,333.189774
5932.560456,48278,74,22,7,0,4,98.198664
3386.532195,0,92,18,79,0,1,571.593637
2311.211287,24400,62,13,25,0,1,297.6
2434.849287,0,66,30,34,0,1,167.073308
3605.974564,13199,93,23,22,0,1,582.462008
3337.980868,60607,83,2,82,0,1,379.583119
12564.06775,0,68,15,52,0,2,326.4
10722.0645,54311,90,20,41,0,2,385.572011
5079.830406,0,68,6,95,0,5,326.4
3829.278604,19240,99,25,69,0,1,475.2
3697.04094,0,113,3,91,0,1,813.6
4938.21454,76283,61,9,99,0,6,292.8
6243.141785,57734,78,2,64,0,3,374.4
9983.128441,0,93,19,79,0,2,669.6
2510.593651,0,70,25,30,0,1,522.41314
5165.571852,0,72,6,66,0,5,518.4
7413.422501,52130,62,17,54,0,2,124.463095
3000.437822,77041,74,11,61,0,1,475.01424
3188.53073,81081,79,20,25,0,1,224.888004
5800.772699,0,78,16,93,0,6,374.4
4448.642277,23006,113,17,60,0,1,792.104571
2595.558788,27734,65,12,86,0,1,193.33986
2595.853636,48608,67,18,12,0,1,321.6
15519.67161,23402,82,3,28,0,2,393.6
3853.473448,0,110,13,3,0,1,792.0
8229.240991,0,109,5,63,0,3,298.636534
14024.35839,81872,115,10,55,0,2,256.43803
7948.567913,63892,66,2,80,0,2,90.712257
2624.099741,11822,70,10,89,0,1,285.894115
2933.960426,0,83,2,62,0,1,199.851201
4799.621411,0,65,11,25,0,4,312.0
2305.238251,0,62,14,81,0,1,297.6
8900.420359,83761,111,1,34,0,5,532.8
4428.031583,58577,110,6,62,0,1,303.872752
3781.690691,46573,94,26,62,0,1,77.778826
2574.020376,34990,65,23,73,0,1,42.689135
10660.89661,60642,133,34,68,0,5,428.27511
4428.625763,18263,117,1,18,0,1,758.333096
6689.022728,56980,84,33,70,0,7,599.000883
16256.80661,21206,136,12,9,0,2,98.086192
11834.73469,0,85,12,37,0,2,612.0
8237.251407,48866,103,5,76,0,3,494.4
8876.667487,30525,115,24,35,0,3,368.022992
4373.35826,25676,113,6,84,0,1,542.4
2221.364314,0,62,25,30,0,1,699.521401
12349.70232,67248,102,19,4,0,2,489.6
3420.661111,11652,89,23,13,0,1,526.476537
4369.595738,91775,108,9,35,0,1,256.893746
7915.980712,31383,99,24,72,0,6,475.2
7754.666388,0,117,2,36,0,3,918.655051
2241.463188,0,65,22,93,0,1,312.0
3499.139864,37273,88,10,87,0,1,422.4
3703.404606,0,109,22,5,0,1,784.8
6555.360031,21853,86,10,2,0,5,412.8
3312.176781,27431,85,2,39,0,1,457.783791
16301.9676,19614,85,21,32,0,2,574.024018
14635.45158,0,139,5,56,0,2,667.2
5723.535705,77646,71,3,29,0,6,340.8
2443.925701,0,69,2,55,0,1,124.180159
13024.13012,0,125,6,61,0,2,900.0
6165.864761,60884,77,10,56,0,4,491.848498
5838.89915,81082,73,5,85,0,4,281.295903
9971.017125,57483,82,4,59,0,2,540.072619
14558.42424,40260,73,20,20,0,2,299.505575
9033.246265,30004,112,12,42,0,5,806.4
12590.93519,62575,106,5,21,0,2,508.8
8161.781091,45270,70,11,63,0,2,46.053458
2730.96734,24967,69,6,38,0,1,331.2
5301.835462,20269,66,14,79,0,3,475.2
10676.58892,55510,89,1,2,0,2,427.2
5447.809042,0,73,17,15,0,3,350.4
15550.19077,17449,71,16,55,0,2,268.676912
8013.608606,43196,66,34,71,0,2,1.48947
3815.851163,38651,98,12,83,0,1,470.4
3359.290918,16891,88,15,54,0,1,633.6
4502.408771,0,67,15,4,0,4,499.590386
3871.073807,0,110,8,76,0,1,528.0
6162.19867,80590,76,26,4,0,3,104.06843
10208.92761,35482,129,21,59,0,3,619.2
6943.555989,25612,61,12,52,0,2,292.8
9551.167226,57016,119,31,86,0,3,341.868399
2555.51822,25385,65,1,96,0,1,458.804028
2480.487171,50516,62,34,95,0,1,179.633818
15769.10776,29977,133,16,19,0,2,255.659711
2728.842912,40516,70,9,75,0,1,336.0
3527.398513,26156,96,27,50,0,1,460.8
2821.100535,70047,71,6,37,0,1,107.713617
5619.649515,41878,71,5,15,0,8,161.695519
4984.618655,86305,62,1,99,0,5,80.73124
5447.835272,55483,70,26,46,0,3,230.912999
9752.698201,37345,82,27,12,0,2,31.652079
3193.817363,93405,79,0,78,0,1,202.514015
2822.731903,0,77,33,86,0,1,138.947984
3649.194138,0,104,1,50,0,1,748.8
5043.801276,35832,65,1,44,0,7,177.211626
2780.845565,88704,69,16,78,0,1,259.714887
5274.429281,44051,67,21,81,0,3,321.6
2693.606981,0,74,22,3,0,1,355.2
2569.692441,79297,64,14,44,0,1,164.328953
7284.363465,67780,92,0,72,0,3,601.455036
13576.143,94153,111,2,5,0,2,4.845348
3885.456401,0,105,3,92,0,1,504.0
6960.920371,74487,88,8,86,0,3,16.711329
3323.856125,12762,86,10,14,0,1,412.8
5380.312218,93818,66,7,25,0,6,248.405684
14228.23432,31650,121,25,17,0,2,580.8
7855.324623,37229,67,9,36,0,2,321.6
7423.899674,36639,62,16,34,0,2,297.6
2497.543631,15520,66,21,16,0,1,316.8
8845.710917,77077,112,11,51,0,7,528.047506
9156.322563,59624,117,23,44,0,3,582.781896
11747.65373,58658,74,16,23,0,2,355.2
11084.60844,25542,70,21,47,0,2,448.374285
7434.247572,51408,62,11,92,0,2,297.6
6347.497519,42259,81,1,15,0,3,529.502964
2736.944466,78889,68,0,84,0,1,51.822348
9546.81655,15406,124,7,40,0,3,892.8
9177.953095,29098,115,21,19,0,4,683.554301
3444.171166,0,93,10,63,0,1,7.991571
7573.336505,87615,94,35,63,0,3,451.2
7091.740512,0,68,13,52,0,2,489.6
14862.76011,0,82,5,16,0,2,393.6
7281.247847,0,103,12,43,0,3,494.4
5294.28379,61687,67,13,17,0,3,120.128737
5638.930838,20920,74,19,14,0,4,14.784843
2554.033928,22538,64,6,67,0,1,423.787608
8096.312478,85483,67,8,15,0,2,314.143133
7981.444703,40639,67,21,77,0,2,301.60252
2505.42043,60546,63,21,71,0,1,46.278027
4898.674401,33938,64,21,76,0,7,63.709865
3113.338974,85586,77,11,55,0,1,13.444132
3436.134281,30817,88,25,43,0,1,91.834668
2464.707849,31056,63,5,46,0,1,302.4
8428.471635,12180,113,17,62,0,3,675.569113
2354.495752,0,64,19,72,0,1,333.830572
7147.621865,87454,89,30,88,0,6,60.921658
3554.845264,58557,88,4,83,0,1,55.510526
7251.331956,18665,66,9,13,0,2,583.278307
5210.348372,89781,66,7,89,0,5,37.960537
2989.912494,0,83,23,11,0,1,398.4
4270.034394,0,122,27,2,0,1,725.870693
2555.851671,22881,65,20,10,0,1,312.0
2320.516874,0,63,18,76,0,1,453.6
2563.394054,10860,66,30,91,0,1,316.8
7671.847478,62582,95,11,46,0,3,456.0
7584.361069,87473,95,28,7,0,8,448.061777
4422.883059,21124,112,3,37,0,1,733.319294
5218.97082,21371,66,13,48,0,8,590.017366
5399.57618,71186,67,11,14,0,6,29.984815
4516.811394,0,124,29,9,0,1,595.2
3600.934326,25147,101,7,54,0,1,694.598288
3979.586552,0,116,32,57,0,1,835.2
2533.740057,53988,64,10,17,0,1,206.82346
6880.63389,0,66,24,48,0,2,475.2
2477.708203,44280,62,25,3,0,1,130.298883
2727.735302,0,78,10,5,0,1,374.4
4650.063763,28215,65,15,26,0,3,468.0
5432.862643,49919,134,27,5,0,1,643.2
8693.649178,88294,108,0,50,0,6,367.150034
15759.62394,55800,66,12,91,0,2,473.324671
5720.897922,32224,72,27,21,0,3,19.281882
2936.726182,27179,74,32,69,0,1,355.2
2592.890469,35705,65,19,45,0,1,312.0
2577.319607,74215,64,27,41,0,1,345.180055
4737.841289,63977,118,10,78,0,1,32.83059
2499.411829,0,72,15,47,0,1,345.6
2722.210707,17576,71,29,70,0,1,398.502948
4083.560673,13483,107,9,60,0,1,556.054702
4045.341004,77237,102,6,84,0,1,197.040115
2416.479564,0,68,13,93,0,1,436.411688
4035.769432,0,112,6,73,0,1,537.6
8622.835375,97361,73,6,85,0,2,350.4
5553.801956,26441,71,16,28,0,5,152.216871
5046.892442,29957,65,19,72,0,7,312.0
8031.706693,40082,69,6,18,0,2,331.2
8622.835375,97361,73,6,85,0,2,350.4
9161.655119,91763,113,22,64,0,3,441.992043
5956.545724,48993,74,6,29,0,4,810.461707
8496.063681,24031,109,0,72,0,7,523.2
4376.363592,63774,111,18,63,0,1,60.036683
3933.813993,25927,103,6,20,0,1,674.973614
4928.648668,52507,123,23,55,0,1,590.4
5414.320958,0,74,17,51,0,4,78.581528
10571.5377,94137,65,16,27,0,2,43.579327
5439.3601,69186,69,24,16,0,3,192.591072
11255.46343,88858,93,2,60,0,2,310.36774
5420.339434,21881,69,9,27,0,5,133.099001
2980.464566,72669,74,29,39,0,1,332.76894
10892.90825,68025,91,15,17,0,2,436.8
11638.89947,25370,102,10,77,0,2,489.6
7295.42703,26849,62,5,0,0,2,38.309313
5373.724065,0,72,2,83,0,3,427.265172
8152.244431,0,79,19,70,0,2,568.8
4496.977642,0,63,14,45,0,3,419.610914
13727.79972,0,126,12,4,0,2,604.8
3703.437656,23120,93,5,87,0,1,446.4
3105.35094,97234,78,13,39,0,1,317.982567
4893.979609,25572,65,0,30,0,3,312.0
10208.92761,35482,129,21,59,0,3,619.2
8954.434101,34614,114,6,9,0,3,547.2
4236.468669,59038,105,0,31,0,1,588.265049
5234.780561,0,73,7,60,0,3,794.874636
3939.00637,60021,99,12,28,0,1,882.871945
8396.605358,47593,72,33,52,0,2,344.137073
6185.9699,28001,83,15,42,0,5,438.778537
9640.532979,30431,122,6,16,0,3,133.4674
3436.448003,30509,88,15,76,0,1,442.964578
3268.323585,0,93,9,35,0,1,549.101027
2819.114769,88067,70,19,59,0,1,336.0
7019.177186,26806,63,32,19,0,2,302.4
4108.257228,0,114,7,90,0,1,820.8
2195.911185,0,63,27,47,0,1,617.201984
3808.122147,94903,94,3,38,0,1,451.2
2874.074736,44084,72,26,87,0,1,243.598068
6135.083838,43579,77,12,17,0,8,452.095421
6900.951275,0,92,27,50,0,7,428.064465
2560.082499,88059,63,15,98,0,1,144.551024
2333.609334,25772,64,13,52,0,1,307.2
5783.175676,72354,73,9,10,0,8,13.949992
13295.60284,68009,110,1,2,0,2,528.0
3700.420255,12287,99,11,49,0,1,712.8
6488.89559,95025,81,15,12,0,8,271.968707
2630.213326,80129,66,6,70,0,1,165.243007
9209.41167,31365,115,1,12,0,7,828.0
9269.677845,27849,119,24,94,0,3,571.2
3011.766294,77912,76,5,40,0,1,444.027215
12168.74492,14973,115,2,75,0,2,828.0
5551.589436,46043,70,22,59,0,7,336.0
3096.511217,21604,79,14,28,0,1,379.2
2359.423599,19864,63,22,96,0,1,352.394515
3567.503755,0,102,28,11,0,1,660.430456
6019.92547,68658,77,7,60,0,8,296.261405
9111.75642,54751,114,6,50,0,3,721.241935
6369.262355,34498,83,30,72,0,7,398.4
4837.926404,0,65,6,89,0,3,468.0
3891.537785,31409,100,14,39,0,1,116.163
4872.01638,0,64,1,7,0,7,307.2
5310.905647,73102,66,35,46,0,4,117.928547
8360.14874,48521,105,9,89,0,7,263.82569
5316.644499,45856,67,15,57,0,3,91.735354
3733.034622,21542,97,13,21,0,1,465.6
5407.745153,22555,70,1,62,0,3,336.0
3873.647046,28142,105,18,50,0,1,701.708239
4834.397455,11698,65,4,38,0,3,468.0
2927.216278,76850,72,8,84,0,1,345.6
5924.667902,78387,74,5,1,0,6,204.090644
15262.95878,80757,128,9,14,0,2,339.73717
4904.894731,12902,139,3,51,0,1,667.2
2434.004911,23033,62,5,9,0,1,500.908028
5586.965345,19280,72,4,39,0,6,345.6
2609.877842,30825,68,15,21,0,1,326.4
3265.156348,25820,82,10,69,0,1,393.6
2615.304467,24914,66,6,90,0,1,138.729702
7019.177186,26806,63,32,19,0,2,302.4
12052.98409,25419,101,13,18,0,2,584.567645
2647.519741,37876,69,13,15,0,1,300.056383
5039.389325,0,74,3,10,0,4,355.2
5074.841142,51659,64,19,37,0,3,307.2
12045.67286,55805,99,16,30,0,2,425.527151
5080.23973,70784,64,0,93,0,7,107.928851
2676.948677,0,71,17,6,0,1,340.8
5330.593183,84240,132,10,51,0,1,633.6
4746.759537,54050,119,5,15,0,1,571.2
3423.973171,29958,90,8,77,0,1,432.0
6610.048274,23616,83,8,68,0,7,229.620398
8044.872393,71391,67,29,39,0,2,284.000172
4314.174392,33488,110,7,61,0,1,316.876671
6620.444259,25075,86,0,25,0,3,412.8
8382.478392,25998,71,16,38,0,2,791.878042
4858.116042,21685,127,0,70,0,1,609.6
7240.662339,32818,93,17,39,0,8,446.4
2736.53263,39492,68,12,9,0,1,326.4
2336.286633,21564,61,11,61,0,1,49.014822
2254.931708,0,65,0,51,0,1,312.0
6376.754915,27835,81,18,46,0,3,529.45565
2941.828805,64431,74,19,49,0,1,48.181699
6199.962422,0,84,31,61,0,3,604.8
6846.150323,0,95,13,20,0,5,456.0
2448.859093,0,68,35,52,0,1,489.6
3857.770745,0,110,20,62,0,1,792.0
4558.972934,37709,116,19,39,0,1,556.8
3554.845264,58557,88,4,83,0,1,55.510526
2909.547713,88944,72,24,36,0,1,113.805875
13411.31102,26140,112,11,50,0,2,229.70752
4574.924641,32906,115,18,17,0,1,552.0
2771.045031,50071,71,3,32,0,1,18.918935
8038.949652,71982,103,29,37,0,4,494.4
5143.647642,58443,65,24,71,0,6,312.0
5032.386371,30735,63,4,43,0,7,307.080113
4894.986713,67436,61,6,28,0,4,292.8
3193.459822,52653,81,19,42,0,1,230.300308
5096.673223,22886,65,9,81,0,3,312.0
7706.956035,0,73,3,33,0,2,350.4
3339.299496,38821,87,14,64,0,1,488.84232
9575.357152,0,134,13,11,0,6,643.2
3557.196138,39075,89,22,50,0,1,142.415244
3587.359906,16049,93,3,8,0,1,446.4
2360.601748,0,65,14,5,0,1,468.0
3023.887488,28383,81,11,20,0,1,258.109435
5325.724541,0,73,17,44,0,7,496.474767
8432.519368,87728,70,24,65,0,2,201.589875
3097.915845,0,89,16,59,0,1,427.2
2869.743883,21234,73,8,23,0,1,378.333708
4927.068115,0,73,30,29,0,3,751.927019
4285.575678,47823,108,26,71,0,1,518.4
2578.835541,59974,65,23,5,0,1,127.233139
2349.957291,0,70,21,5,0,1,716.67276
4027.703503,27782,103,20,54,0,1,517.100887
5191.446028,86451,65,0,99,0,3,7.793078
3572.49065,56768,92,11,57,0,1,441.6
4869.240839,55593,61,13,52,0,3,9.050204
10395.70939,0,95,22,59,0,2,337.79769
5297.918924,66203,66,15,38,0,8,130.697268
8750.710415,25806,110,20,43,0,5,528.0
6503.397049,22081,84,1,9,0,6,451.670309
10110.96161,96506,124,4,22,0,3,504.513989
6459.640843,23235,82,32,46,0,3,483.482031
2769.252177,40506,70,14,98,0,1,113.724707
4492.518464,0,65,8,81,0,3,312.0
5733.213979,79955,71,10,5,0,6,142.932303
3230.576665,62873,81,0,41,0,1,207.75186
6314.492009,66947,78,13,12,0,6,374.4
2180.084066,0,64,14,96,0,1,460.8
8079.833042,13050,102,1,77,0,6,734.4
2674.730716,56342,69,12,89,0,1,331.2
12421.86213,58781,106,31,37,0,2,502.46107
2311.118403,0,68,0,45,0,1,489.6
10255.80275,0,102,17,77,0,2,734.4
2962.982516,71809,74,14,3,0,1,78.248458
4669.22664,76157,116,15,80,0,1,556.8
7505.768149,44485,62,5,74,0,2,79.893853
10551.1476,50941,69,17,46,0,2,331.2
3575.04124,30244,92,11,72,0,1,383.110633
11638.89947,25370,102,10,77,0,2,489.6
2379.825871,69202,61,33,12,0,1,292.8
8709.847614,85185,107,26,91,0,5,166.502804
5024.777578,78772,62,9,47,0,8,86.274545
12515.18061,0,63,35,15,0,2,577.57549
3059.056323,0,83,29,52,0,1,197.498882
2472.469209,63860,62,26,81,0,1,208.598246
3430.316936,54339,86,10,52,0,1,10.478305
5964.345179,98078,73,5,79,0,6,418.689402
5154.051492,55645,129,23,33,0,1,619.2
2805.176489,98859,70,3,57,0,1,504.0
7247.736708,23541,62,12,38,0,2,98.923871
5008.789971,0,73,4,0,0,8,350.4
5821.787383,60087,74,21,23,0,3,355.2
4756.913057,48938,121,23,20,0,1,580.8
8083.917906,31506,102,23,50,0,8,601.074585
2538.62632,18608,71,13,24,0,1,340.8
2432.958093,28519,61,9,94,0,1,111.865326
2489.662064,0,74,3,64,0,1,532.8
3758.950734,58300,94,25,55,0,1,24.04838
2453.570794,29735,69,3,92,0,1,331.2
2855.925747,50738,71,11,48,0,1,344.470631
5771.610372,65709,72,33,77,0,3,12.945127
8098.51111,0,123,22,25,0,6,885.6
3432.961074,0,95,16,28,0,1,456.0
9408.343519,0,85,11,27,0,2,408.0
5595.971365,19651,72,3,68,0,5,345.6
7260.833833,0,72,18,25,0,2,744.026708
2671.295549,45525,66,1,41,0,1,316.8
2938.814981,96765,72,28,61,0,1,216.01091
5498.940679,22520,73,17,64,0,3,350.4
4757.242856,67486,118,3,26,0,1,529.493769
2926.886293,92381,72,24,27,0,1,234.774747
8509.850887,26057,74,3,63,0,2,523.888845
10089.79095,63657,128,1,26,0,7,614.4
5073.282126,57709,125,10,26,0,1,600.0
16301.9676,19614,85,21,32,0,2,574.024018
7907.133288,24666,101,32,51,0,3,151.835574
4467.705159,0,64,10,34,0,4,307.2
5364.469352,53562,135,24,35,0,1,589.628918
2706.606128,22664,73,0,8,0,1,350.4
2476.046413,54831,61,7,45,0,1,136.2171
